rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
2246,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8354,received_records/received_batch_006.pdf,2,received_records/received_batch_013.pdf,5,ocr,ocr,40,44,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8354,,unlabeled,0.8354,False,False,False,False,,False,,False,,False,,False,40,44,40,84,,
2247,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8352,ere_records/ere_record_005.pdf,4,ere_records/ere_record_019.pdf,2,ocr,native,34,34,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8352,,unlabeled,0.8352,False,False,False,False,,False,,False,,False,,False,34,34,34,68,,
2248,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8352,ere_records/ere_record_011.pdf,2,received_records/received_batch_013.pdf,5,ocr,ocr,42,44,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8352,,unlabeled,0.8352,False,False,False,False,,False,,False,,False,,False,42,44,42,86,,
2249,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.835,ere_records/ere_record_011.pdf,6,received_records/received_batch_032.pdf,1,ocr,native,52,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8350,,unlabeled,0.835,False,False,False,False,,False,,False,,False,,False,52,38,38,90,,
2250,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.835,ere_records/ere_record_017.pdf,1,ere_records/ere_record_024.pdf,3,ocr,ocr,55,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8350,,unlabeled,0.835,False,False,False,False,,False,,False,,False,,False,55,43,43,98,,
2251,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8349,ere_records/ere_record_020.pdf,3,received_records/received_batch_031.pdf,2,ocr,ocr,93,49,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8349,,unlabeled,0.8349,False,False,False,False,,False,,False,,False,,False,93,49,49,142,,
2252,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8348,ere_records/ere_record_016.pdf,2,received_records/received_batch_007.pdf,3,native,ocr,47,51,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8348,,unlabeled,0.8348,False,False,False,False,,False,,False,,False,,False,47,51,47,98,,
2253,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8348,received_records/received_batch_004.pdf,5,ere_records/ere_record_014.pdf,2,ocr,ocr,43,57,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8348,,unlabeled,0.8348,False,False,False,False,,False,,False,,False,,False,43,57,43,100,,
2254,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8347,ere_records/ere_record_011.pdf,6,ere_records/ere_record_025.pdf,1,ocr,native,52,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8347,,unlabeled,0.8347,False,False,False,False,,False,,False,,False,,False,52,38,38,90,,
2255,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8347,ere_records/ere_record_013.pdf,5,ere_records/ere_record_014.pdf,4,ocr,native,75,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8347,,unlabeled,0.8347,False,False,False,False,,False,,False,,False,,False,75,43,43,118,,
2256,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8347,received_records/received_batch_003.pdf,3,ere_records/ere_record_024.pdf,4,ocr,ocr,41,56,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8347,,unlabeled,0.8347,False,False,False,False,,False,,False,,False,,False,41,56,41,97,,
2257,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8347,received_records/received_batch_004.pdf,5,ere_records/ere_record_019.pdf,5,ocr,native,43,47,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8347,,unlabeled,0.8347,False,False,False,False,,False,,False,,False,,False,43,47,43,90,,
2258,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8345,ere_records/ere_record_002.pdf,5,ere_records/ere_record_024.pdf,3,ocr,ocr,52,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8345,,unlabeled,0.8345,False,False,False,False,,False,,False,,False,,False,52,43,43,95,,
2259,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8345,received_records/received_batch_005.pdf,7,ere_records/ere_record_010.pdf,3,ocr,ocr,48,55,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8345,,unlabeled,0.8345,False,False,False,False,,False,,False,,False,,False,48,55,48,103,,
2260,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8344,received_records/received_batch_015.pdf,5,ere_records/ere_record_004.pdf,4,ocr,native,59,32,openai_ocr_fallback,tesseract_weak,True,True,False,True,True,False,False,False,embedding_similarity=0.8344,,unlabeled,0.8344,False,False,False,False,,False,,False,,False,,False,59,32,32,91,,
2261,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8343,received_records/received_batch_010.pdf,3,ere_records/ere_record_007.pdf,3,ocr,ocr,75,69,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8343,,unlabeled,0.8343,False,False,False,False,,False,,False,,False,,False,75,69,69,144,,
2262,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8342,ere_records/ere_record_026.pdf,5,received_records/received_batch_019.pdf,8,ocr,ocr,52,49,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8342,,unlabeled,0.8342,False,False,False,False,,False,,False,,False,,False,52,49,49,101,,
2263,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8341,ere_records/ere_record_008.pdf,2,received_records/received_batch_011.pdf,1,ocr,native,60,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8341,,unlabeled,0.8341,False,False,False,False,,False,,False,,False,,False,60,43,43,103,,
2264,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8341,ere_records/ere_record_017.pdf,1,received_records/received_batch_029.pdf,2,ocr,native,55,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8341,,unlabeled,0.8341,False,False,False,False,,False,,False,,False,,False,55,38,38,93,,
2265,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8341,ere_records/ere_record_024.pdf,4,ere_records/ere_record_028.pdf,5,ocr,native,56,45,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8341,,unlabeled,0.8341,False,False,False,False,,False,,False,,False,,False,56,45,45,101,,
2266,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.834,ere_records/ere_record_013.pdf,5,received_records/received_batch_008.pdf,4,ocr,ocr,75,46,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8340,,unlabeled,0.834,False,False,False,False,,False,,False,,False,,False,75,46,46,121,,
2267,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.834,ere_records/ere_record_027.pdf,4,received_records/received_batch_002.pdf,6,ocr,ocr,34,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8340,,unlabeled,0.834,False,False,False,False,,False,,False,,False,,False,34,34,34,68,,
2268,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.834,received_records/received_batch_003.pdf,4,received_records/received_batch_022.pdf,2,ocr,native,68,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8340,,unlabeled,0.834,False,False,False,False,,False,,False,,False,,False,68,43,43,111,,
2269,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.834,received_records/received_batch_016.pdf,5,received_records/received_batch_019.pdf,5,native,ocr,32,43,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8340,,unlabeled,0.834,False,False,False,False,,False,,False,,False,,False,32,43,32,75,,
2270,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8339,ere_records/ere_record_004.pdf,5,received_records/received_batch_017.pdf,1,ocr,native,55,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8339,,unlabeled,0.8339,False,False,False,False,,False,,False,,False,,False,55,40,40,95,,
2271,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8339,ere_records/ere_record_026.pdf,5,received_records/received_batch_029.pdf,4,ocr,ocr,52,48,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8339,,unlabeled,0.8339,False,False,False,False,,False,,False,,False,,False,52,48,48,100,,
2272,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8337,received_records/received_batch_026.pdf,4,received_records/received_batch_004.pdf,5,native,ocr,47,43,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8337,,unlabeled,0.8337,False,False,False,False,,False,,False,,False,,False,47,43,43,90,,
2273,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8334,ere_records/ere_record_011.pdf,6,received_records/received_batch_013.pdf,1,ocr,native,52,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8334,,unlabeled,0.8334,False,False,False,False,,False,,False,,False,,False,52,40,40,92,,
2274,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8334,ere_records/ere_record_021.pdf,8,received_records/received_batch_011.pdf,7,native,ocr,18,38,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8334,,unlabeled,0.8334,False,False,False,False,,False,,False,,False,,False,18,38,18,56,,
2275,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8333,ere_records/ere_record_011.pdf,5,received_records/received_batch_027.pdf,1,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8333,,unlabeled,0.8333,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2276,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8333,received_records/received_batch_001.pdf,5,received_records/received_batch_002.pdf,2,ocr,ocr,56,37,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8333,,unlabeled,0.8333,False,False,False,False,,False,,False,,False,,False,56,37,37,93,,
2277,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8331,ere_records/ere_record_020.pdf,3,received_records/received_batch_001.pdf,1,ocr,native,93,47,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8331,,unlabeled,0.8331,False,False,False,False,,False,,False,,False,,False,93,47,47,140,,
2278,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.833,ere_records/ere_record_002.pdf,5,received_records/received_batch_012.pdf,5,ocr,native,52,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8330,,unlabeled,0.833,False,False,False,False,,False,,False,,False,,False,52,38,38,90,,
2279,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8329,received_records/received_batch_017.pdf,7,received_records/received_batch_032.pdf,6,ocr,ocr,55,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8329,,unlabeled,0.8329,False,False,False,False,,False,,False,,False,,False,55,45,45,100,,
2280,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8328,ere_records/ere_record_002.pdf,4,ere_records/ere_record_002.pdf,5,ocr,ocr,41,52,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8328,,unlabeled,0.8328,False,False,False,False,,False,,False,,False,,True,41,52,41,93,,
2281,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8328,ere_records/ere_record_013.pdf,3,received_records/received_batch_010.pdf,2,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8328,,unlabeled,0.8328,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2282,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8326,ere_records/ere_record_020.pdf,3,ere_records/ere_record_023.pdf,1,ocr,native,93,50,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8326,,unlabeled,0.8326,False,False,False,False,,False,,False,,False,,False,93,50,50,143,,
2283,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8324,ere_records/ere_record_021.pdf,7,received_records/received_batch_018.pdf,1,ocr,native,57,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8324,,unlabeled,0.8324,False,False,False,False,,False,,False,,False,,False,57,38,38,95,,
2284,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8323,ere_records/ere_record_015.pdf,5,received_records/received_batch_025.pdf,5,ocr,ocr,64,49,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8323,,unlabeled,0.8323,False,False,False,False,,False,,False,,False,,False,64,49,49,113,,
2285,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8322,received_records/received_batch_001.pdf,5,received_records/received_batch_029.pdf,5,ocr,ocr,56,57,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8322,,unlabeled,0.8322,False,False,False,False,,False,,False,,False,,False,56,57,56,113,,
2286,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8321,ere_records/ere_record_016.pdf,4,ere_records/ere_record_014.pdf,2,ocr,ocr,42,57,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8321,,unlabeled,0.8321,False,False,False,False,,False,,False,,False,,False,42,57,42,99,,
2287,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8321,ere_records/ere_record_021.pdf,8,ere_records/ere_record_017.pdf,7,native,ocr,18,28,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8321,,unlabeled,0.8321,False,False,False,False,,False,,False,,False,,False,18,28,18,46,,
2288,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8319,received_records/received_batch_009.pdf,7,ere_records/ere_record_017.pdf,7,native,ocr,18,28,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8319,,unlabeled,0.8319,False,False,False,False,,False,,False,,False,,False,18,28,18,46,,
2289,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8317,ere_records/ere_record_027.pdf,4,received_records/received_batch_029.pdf,5,ocr,ocr,34,57,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8317,,unlabeled,0.8317,False,False,False,False,,False,,False,,False,,False,34,57,34,91,,
2290,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8316,ere_records/ere_record_011.pdf,1,ere_records/ere_record_011.pdf,5,native,ocr,43,44,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8316,,unlabeled,0.8316,False,False,False,False,,False,,False,,False,,True,43,44,43,87,,
2291,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8316,ere_records/ere_record_013.pdf,3,received_records/received_batch_027.pdf,3,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8316,,unlabeled,0.8316,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2292,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8313,ere_records/ere_record_004.pdf,5,received_records/received_batch_032.pdf,2,ocr,native,55,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8313,,unlabeled,0.8313,False,False,False,False,,False,,False,,False,,False,55,40,40,95,,
2293,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8313,ere_records/ere_record_013.pdf,3,received_records/received_batch_017.pdf,1,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8313,,unlabeled,0.8313,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2294,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8311,ere_records/ere_record_012.pdf,3,received_records/received_batch_025.pdf,3,native,ocr,42,44,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8311,,unlabeled,0.8311,False,False,False,False,,False,,False,,False,,False,42,44,42,86,,
2295,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8311,received_records/received_batch_009.pdf,7,received_records/received_batch_011.pdf,7,native,ocr,18,38,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8311,,unlabeled,0.8311,False,False,False,False,,False,,False,,False,,False,18,38,18,56,,
2296,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.831,ere_records/ere_record_004.pdf,5,received_records/received_batch_018.pdf,2,ocr,native,55,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8310,,unlabeled,0.831,False,False,False,False,,False,,False,,False,,False,55,40,40,95,,
2297,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.831,received_records/received_batch_006.pdf,5,ere_records/ere_record_019.pdf,3,ocr,ocr,71,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8310,,unlabeled,0.831,False,False,False,False,,False,,False,,False,,False,71,43,43,114,,
2298,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8309,ere_records/ere_record_021.pdf,7,received_records/received_batch_032.pdf,1,ocr,native,57,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8309,,unlabeled,0.8309,False,False,False,False,,False,,False,,False,,False,57,38,38,95,,
2299,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8307,ere_records/ere_record_018.pdf,2,received_records/received_batch_001.pdf,4,native,ocr,46,80,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8307,,unlabeled,0.8307,False,False,False,False,,False,,False,,False,,False,46,80,46,126,,
2300,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8307,ere_records/ere_record_021.pdf,7,ere_records/ere_record_025.pdf,1,ocr,native,57,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8307,,unlabeled,0.8307,False,False,False,False,,False,,False,,False,,False,57,38,38,95,,
2301,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8307,ere_records/ere_record_025.pdf,8,ere_records/ere_record_028.pdf,3,ocr,ocr,48,54,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8307,,unlabeled,0.8307,False,False,False,False,,False,,False,,False,,False,48,54,48,102,,
2302,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8306,ere_records/ere_record_011.pdf,5,received_records/received_batch_010.pdf,2,ocr,native,44,40,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8306,,unlabeled,0.8306,False,False,False,False,,False,,False,,False,,False,44,40,40,84,,
2303,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8306,ere_records/ere_record_023.pdf,3,ere_records/ere_record_026.pdf,4,ocr,ocr,47,54,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8306,,unlabeled,0.8306,False,False,False,False,,False,,False,,False,,False,47,54,47,101,,
2304,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8306,ere_records/ere_record_024.pdf,3,ere_records/ere_record_019.pdf,6,ocr,ocr,43,83,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8306,,unlabeled,0.8306,False,False,False,False,,False,,False,,False,,False,43,83,43,126,,
2305,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8304,ere_records/ere_record_016.pdf,4,received_records/received_batch_026.pdf,5,ocr,ocr,42,72,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8304,,unlabeled,0.8304,False,False,False,False,,False,,False,,False,,False,42,72,42,114,,
2306,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8302,ere_records/ere_record_006.pdf,4,ere_records/ere_record_014.pdf,1,ocr,ocr,81,83,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8302,,unlabeled,0.8302,False,False,False,False,,False,,False,,False,,False,81,83,81,164,,
2307,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.83,ere_records/ere_record_013.pdf,3,received_records/received_batch_018.pdf,6,ocr,ocr,44,43,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8300,,unlabeled,0.83,False,False,False,False,,False,,False,,False,,False,44,43,43,87,,
2308,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8299,ere_records/ere_record_017.pdf,1,received_records/received_batch_018.pdf,1,ocr,native,55,38,tesseract_usable,tesseract_weak,True,True,True,True,False,False,False,False,embedding_similarity=0.8299,,unlabeled,0.8299,False,False,False,False,,False,,False,,False,,False,55,38,38,93,,
2309,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8299,ere_records/ere_record_017.pdf,7,ere_records/ere_record_024.pdf,5,ocr,native,28,18,openai_ocr_fallback,tesseract_weak,True,True,False,False,True,True,False,False,embedding_similarity=0.8299,,unlabeled,0.8299,False,False,False,False,,False,,False,,False,,False,28,18,18,46,,
2310,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8299,received_records/received_batch_010.pdf,5,received_records/received_batch_025.pdf,4,ocr,ocr,75,41,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8299,,unlabeled,0.8299,False,False,False,False,,False,,False,,False,,False,75,41,41,116,,
2311,duplicate,duplicate|openai_ocr|medium,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8298,received_records/received_batch_023.pdf,2,ere_records/ere_record_002.pdf,3,ocr,ocr,45,38,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8298,,tp,0.8298,False,False,False,False,,False,,False,,False,,False,45,38,38,83,,
2312,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8298,received_records/received_batch_023.pdf,7,received_records/received_batch_028.pdf,4,ocr,ocr,54,45,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8298,,unlabeled,0.8298,False,False,False,False,,False,,False,,False,,False,54,45,45,99,,
2313,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8296,ere_records/ere_record_002.pdf,4,received_records/received_batch_025.pdf,4,ocr,ocr,41,41,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8296,,unlabeled,0.8296,False,False,False,False,,False,,False,,False,,False,41,41,41,82,,
2314,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8295,ere_records/ere_record_024.pdf,5,received_records/received_batch_011.pdf,7,native,ocr,18,38,tesseract_weak,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8295,,unlabeled,0.8295,False,False,False,False,,False,,False,,False,,False,18,38,18,56,,
2315,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8294,ere_records/ere_record_013.pdf,7,received_records/received_batch_004.pdf,7,ocr,ocr,18,21,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8294,,unlabeled,0.8294,False,False,False,False,,False,,False,,False,,False,18,21,18,39,,
