rank,truth_label,truth_kind,match_type,candidate_stage,candidate_category,review_bucket,visibility,confidence,a_document,a_page,b_document,b_page,a_text_source,b_text_source,a_best_word_count,b_best_word_count,a_ocr_route,b_ocr_route,a_tesseract_attempted,b_tesseract_attempted,a_tesseract_usable,b_tesseract_usable,a_openai_ocr_selected,b_openai_ocr_selected,a_low_information,b_low_information,signals,deterministic_passes,diag_group,diag_emb_score,diag_has_supporting_evidence,diag_has_det_pass_matched,diag_has_non_embedding_signal,diag_has_key_token_signal,diag_key_token_score,diag_has_rare_token_signal,diag_rare_token_score,diag_has_perceptual_support,diag_perceptual_score,diag_has_sequence_signal,diag_sequence_score,diag_same_document,diag_a_best_word_count,diag_b_best_word_count,diag_min_word_count,diag_combined_word_count,diag_matched_passes,diag_non_embedding_signal_names
3849,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8509,source_B_email_attachment/intake_batch_004.pdf,9,source_E_manual_rescan/evidence_bundle_partial_0004_full.pdf,3,ocr,ocr,69,79,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8509,,unlabeled,0.8509,False,False,False,False,,False,,False,,False,,False,69,79,69,148,,
3850,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8508,source_C_scanned_mail/intake_batch_002.pdf,3,source_D_legacy_export/intake_batch_001.pdf,2,ocr,ocr,42,32,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8508,,unlabeled,0.8508,False,False,False,False,,False,,False,,False,,False,42,32,32,74,,
3851,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8507,source_D_legacy_export/intake_batch_004.pdf,13,source_E_manual_rescan/intake_batch_004.pdf,9,ocr,native,75,46,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8507,,unlabeled,0.8507,False,False,False,False,,False,,False,,False,,False,75,46,46,121,,
3852,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8507,source_E_manual_rescan/intake_batch_003.pdf,13,source_C_scanned_mail/intake_batch_001.pdf,2,ocr,native,47,48,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8507,,unlabeled,0.8507,False,False,False,False,,False,,False,,False,,False,47,48,47,95,,
3853,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8506,source_B_email_attachment/intake_batch_004.pdf,5,source_F_fax_batch/intake_batch_004.pdf,16,ocr,ocr,74,73,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8506,,unlabeled,0.8506,False,False,False,False,,False,,False,,False,,False,74,73,73,147,,
3854,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8506,source_C_scanned_mail/intake_batch_005.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,18,ocr,native,76,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8506,,unlabeled,0.8506,False,False,False,False,,False,,False,,False,,False,76,43,43,119,,
3855,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8505,source_A_client_upload/intake_batch_003.pdf,14,source_C_scanned_mail/intake_batch_005.pdf,16,ocr,ocr,65,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8505,,unlabeled,0.8505,False,False,False,False,,False,,False,,False,,False,65,34,34,99,,
3856,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8505,source_A_client_upload/intake_batch_005.pdf,14,source_E_manual_rescan/intake_batch_004.pdf,12,ocr,ocr,65,34,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8505,,unlabeled,0.8505,False,False,False,False,,False,,False,,False,,False,65,34,34,99,,
3857,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8505,source_B_email_attachment/evidence_bundle_partial_0015_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0011_excerpt.pdf,1,ocr,ocr,77,79,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8505,,unlabeled,0.8505,False,False,False,False,,False,,False,,False,,False,77,79,77,156,,
3858,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8505,source_B_email_attachment/intake_batch_003.pdf,1,source_F_fax_batch/intake_batch_004.pdf,2,ocr,ocr,35,46,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8505,,unlabeled,0.8505,False,False,False,False,,False,,False,,False,,False,35,46,35,81,,
3859,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8504,source_B_email_attachment/intake_batch_006.pdf,6,source_C_scanned_mail/intake_batch_004.pdf,18,ocr,native,63,43,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8504,,unlabeled,0.8504,False,False,False,False,,False,,False,,False,,False,63,43,43,106,,
3860,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8504,source_C_scanned_mail/intake_batch_002.pdf,2,source_B_email_attachment/intake_batch_006.pdf,7,ocr,ocr,87,89,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8504,,unlabeled,0.8504,False,False,False,False,,False,,False,,False,,False,87,89,87,176,,
3861,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8504,source_D_legacy_export/intake_batch_002.pdf,17,source_B_email_attachment/intake_batch_005.pdf,13,ocr,native,51,45,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8504,,unlabeled,0.8504,False,False,False,False,,False,,False,,False,,False,51,45,45,96,,
3862,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8503,source_B_email_attachment/intake_batch_003.pdf,12,source_F_fax_batch/intake_batch_004.pdf,1,native,ocr,43,43,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8503,,unlabeled,0.8503,False,False,False,False,,False,,False,,False,,False,43,43,43,86,,
3863,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8503,source_C_scanned_mail/intake_batch_005.pdf,15,source_D_legacy_export/intake_batch_003.pdf,18,ocr,ocr,79,38,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8503,,unlabeled,0.8503,False,False,False,False,,False,,False,,False,,False,79,38,38,117,,
3864,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8502,source_C_scanned_mail/intake_batch_002.pdf,5,source_D_legacy_export/intake_batch_003.pdf,12,native,ocr,44,84,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8502,,unlabeled,0.8502,False,False,False,False,,False,,False,,False,,False,44,84,44,128,,
3865,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8501,source_A_client_upload/intake_batch_001.pdf,9,source_B_email_attachment/intake_batch_005.pdf,4,native,ocr,45,99,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8501,,unlabeled,0.8501,False,False,False,False,,False,,False,,False,,False,45,99,45,144,,
3866,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8501,source_B_email_attachment/intake_batch_003.pdf,5,source_C_scanned_mail/intake_batch_004.pdf,17,ocr,ocr,34,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8501,,unlabeled,0.8501,False,False,False,False,,False,,False,,False,,False,34,35,34,69,,
3867,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8501,source_F_fax_batch/intake_batch_005.pdf,4,source_E_manual_rescan/intake_batch_001.pdf,2,ocr,ocr,24,31,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8501,,unlabeled,0.8501,False,False,False,False,,False,,False,,False,,False,24,31,24,55,,
3868,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.85,source_A_client_upload/intake_batch_005.pdf,12,source_E_manual_rescan/intake_batch_001.pdf,12,ocr,native,41,42,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8500,,unlabeled,0.85,False,False,False,False,,False,,False,,False,,False,41,42,41,83,,
3869,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.85,source_D_legacy_export/intake_batch_002.pdf,17,source_E_manual_rescan/intake_batch_003.pdf,9,ocr,ocr,51,68,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8500,,unlabeled,0.85,False,False,False,False,,False,,False,,False,,False,51,68,51,119,,
3870,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.85,source_E_manual_rescan/intake_batch_001.pdf,3,source_F_fax_batch/intake_batch_004.pdf,12,ocr,native,39,44,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8500,,unlabeled,0.85,False,False,False,False,,False,,False,,False,,False,39,44,39,83,,
3871,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8499,source_A_client_upload/intake_batch_002.pdf,8,source_B_email_attachment/intake_batch_005.pdf,9,ocr,ocr,107,99,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8499,,unlabeled,0.8499,False,False,False,False,,False,,False,,False,,False,107,99,99,206,,
3872,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8499,source_C_scanned_mail/intake_batch_002.pdf,17,source_C_scanned_mail/intake_batch_003.pdf,16,ocr,ocr,79,43,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8499,,unlabeled,0.8499,False,False,False,False,,False,,False,,False,,False,79,43,43,122,,
3873,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8499,source_C_scanned_mail/intake_batch_005.pdf,2,source_C_scanned_mail/intake_batch_002.pdf,4,ocr,ocr,76,37,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8499,,unlabeled,0.8499,False,False,False,False,,False,,False,,False,,False,76,37,37,113,,
3874,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8499,source_D_legacy_export/intake_batch_002.pdf,5,source_E_manual_rescan/intake_batch_003.pdf,6,ocr,native,76,44,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8499,,unlabeled,0.8499,False,False,False,False,,False,,False,,False,,False,76,44,44,120,,
3875,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8499,source_E_manual_rescan/intake_batch_002.pdf,13,source_F_fax_batch/intake_batch_002.pdf,3,ocr,ocr,50,79,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8499,,unlabeled,0.8499,False,False,False,False,,False,,False,,False,,False,50,79,50,129,,
3876,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8498,source_A_client_upload/intake_batch_002.pdf,10,source_B_email_attachment/intake_batch_006.pdf,8,ocr,ocr,43,40,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8498,,unlabeled,0.8498,False,False,False,False,,False,,False,,False,,False,43,40,40,83,,
3877,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8498,source_A_client_upload/intake_batch_002.pdf,18,source_E_manual_rescan/intake_batch_004.pdf,17,ocr,ocr,35,72,tesseract_usable,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8498,,unlabeled,0.8498,False,False,False,False,,False,,False,,False,,False,35,72,35,107,,
3878,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8498,source_A_client_upload/intake_batch_003.pdf,3,source_B_email_attachment/intake_batch_002.pdf,16,ocr,ocr,31,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8498,,unlabeled,0.8498,False,False,False,False,,False,,False,,False,,False,31,35,31,66,,
3879,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8498,source_A_client_upload/intake_batch_004.pdf,11,source_C_scanned_mail/intake_batch_004.pdf,15,native,ocr,37,35,tesseract_weak,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8498,,unlabeled,0.8498,False,False,False,False,,False,,False,,False,,False,37,35,35,72,,
3880,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8497,source_B_email_attachment/intake_batch_004.pdf,9,source_C_scanned_mail/evidence_bundle_partial_0006_full.pdf,2,ocr,ocr,69,37,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8497,,unlabeled,0.8497,False,False,False,False,,False,,False,,False,,False,69,37,37,106,,
3881,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8496,source_B_email_attachment/intake_batch_002.pdf,16,source_C_scanned_mail/intake_batch_004.pdf,5,ocr,ocr,35,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8496,,unlabeled,0.8496,False,False,False,False,,False,,False,,False,,False,35,35,35,70,,
3882,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8496,source_D_legacy_export/intake_batch_002.pdf,7,source_E_manual_rescan/intake_batch_001.pdf,11,ocr,native,73,41,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8496,,unlabeled,0.8496,False,False,False,False,,False,,False,,False,,False,73,41,41,114,,
3883,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8495,source_A_client_upload/intake_batch_002.pdf,18,source_F_fax_batch/intake_batch_004.pdf,10,ocr,ocr,35,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8495,,unlabeled,0.8495,False,False,False,False,,False,,False,,False,,False,35,35,35,70,,
3884,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8495,source_A_client_upload/intake_batch_003.pdf,18,source_C_scanned_mail/intake_batch_005.pdf,14,ocr,ocr,69,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8495,,unlabeled,0.8495,False,False,False,False,,False,,False,,False,,False,69,35,35,104,,
3885,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8495,source_B_email_attachment/intake_batch_004.pdf,9,source_D_legacy_export/evidence_bundle_partial_0006_excerpt.pdf,1,ocr,ocr,69,37,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8495,,unlabeled,0.8495,False,False,False,False,,False,,False,,False,,False,69,37,37,106,,
3886,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8494,source_C_scanned_mail/intake_batch_003.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,4,ocr,ocr,34,33,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8494,,unlabeled,0.8494,False,False,False,False,,False,,False,,False,,False,34,33,33,67,,
3887,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8493,source_A_client_upload/intake_batch_003.pdf,17,source_B_email_attachment/intake_batch_002.pdf,3,ocr,ocr,83,31,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8493,,unlabeled,0.8493,False,False,False,False,,False,,False,,False,,False,83,31,31,114,,
3888,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8493,source_C_scanned_mail/intake_batch_002.pdf,5,source_B_email_attachment/intake_batch_001.pdf,18,native,ocr,44,38,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8493,,unlabeled,0.8493,False,False,False,False,,False,,False,,False,,False,44,38,38,82,,
3889,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8493,source_D_legacy_export/intake_batch_002.pdf,7,source_D_legacy_export/intake_batch_001.pdf,15,ocr,native,73,41,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8493,,unlabeled,0.8493,False,False,False,False,,False,,False,,False,,False,73,41,41,114,,
3890,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8493,source_E_manual_rescan/intake_batch_002.pdf,18,source_E_manual_rescan/intake_batch_004.pdf,15,ocr,ocr,74,82,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8493,,unlabeled,0.8493,False,False,False,False,,False,,False,,False,,False,74,82,74,156,,
3891,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8492,source_B_email_attachment/intake_batch_003.pdf,13,source_F_fax_batch/intake_batch_006.pdf,1,ocr,ocr,64,56,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8492,,unlabeled,0.8492,False,False,False,False,,False,,False,,False,,False,64,56,56,120,,
3892,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8492,source_B_email_attachment/intake_batch_004.pdf,9,source_F_fax_batch/intake_batch_004.pdf,16,ocr,ocr,69,73,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8492,,unlabeled,0.8492,False,False,False,False,,False,,False,,False,,False,69,73,69,142,,
3893,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8491,source_D_legacy_export/intake_batch_002.pdf,7,source_E_manual_rescan/intake_batch_001.pdf,10,ocr,native,73,41,openai_ocr_fallback,native_only,True,False,False,False,True,False,False,False,embedding_similarity=0.8491,,unlabeled,0.8491,False,False,False,False,,False,,False,,False,,False,73,41,41,114,,
3894,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8491,source_F_fax_batch/intake_batch_004.pdf,18,source_A_client_upload/intake_batch_001.pdf,5,ocr,ocr,67,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8491,,unlabeled,0.8491,False,False,False,False,,False,,False,,False,,False,67,35,35,102,,
3895,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8489,source_E_manual_rescan/intake_batch_003.pdf,17,source_C_scanned_mail/intake_batch_005.pdf,14,ocr,ocr,64,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8489,,unlabeled,0.8489,False,False,False,False,,False,,False,,False,,False,64,35,35,99,,
3896,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8487,source_A_client_upload/evidence_bundle_partial_0014_excerpt.pdf,1,source_B_email_attachment/intake_batch_006.pdf,1,ocr,ocr,76,37,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8487,,unlabeled,0.8487,False,False,False,False,,False,,False,,False,,False,76,37,37,113,,
3897,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8487,source_B_email_attachment/evidence_bundle_partial_0015_excerpt.pdf,1,source_F_fax_batch/evidence_bundle_partial_0004_excerpt.pdf,1,ocr,ocr,77,74,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8487,,unlabeled,0.8487,False,False,False,False,,False,,False,,False,,False,77,74,74,151,,
3898,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8487,source_B_email_attachment/intake_batch_005.pdf,16,source_B_email_attachment/intake_batch_005.pdf,8,ocr,ocr,73,39,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8487,,unlabeled,0.8487,False,False,False,False,,False,,False,,False,,True,73,39,39,112,,
3899,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8486,source_A_client_upload/intake_batch_003.pdf,5,source_D_legacy_export/intake_batch_004.pdf,5,ocr,ocr,43,41,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8486,,unlabeled,0.8486,False,False,False,False,,False,,False,,False,,False,43,41,41,84,,
3900,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8486,source_A_client_upload/intake_batch_003.pdf,18,source_B_email_attachment/intake_batch_001.pdf,4,ocr,ocr,69,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8486,,unlabeled,0.8486,False,False,False,False,,False,,False,,False,,False,69,35,35,104,,
3901,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8485,source_A_client_upload/intake_batch_003.pdf,18,source_D_legacy_export/intake_batch_001.pdf,8,ocr,ocr,69,35,openai_ocr_fallback,tesseract_usable,True,True,False,True,True,False,False,False,embedding_similarity=0.8485,,unlabeled,0.8485,False,False,False,False,,False,,False,,False,,False,69,35,35,104,,
3902,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8484,source_A_client_upload/intake_batch_004.pdf,4,source_C_scanned_mail/intake_batch_004.pdf,5,ocr,ocr,35,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8484,,unlabeled,0.8484,False,False,False,False,,False,,False,,False,,False,35,35,35,70,,
3903,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8484,source_F_fax_batch/intake_batch_002.pdf,6,source_F_fax_batch/intake_batch_002.pdf,8,ocr,native,51,51,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8484,,unlabeled,0.8484,False,False,False,False,,False,,False,,False,,True,51,51,51,102,,
3904,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8482,source_B_email_attachment/intake_batch_002.pdf,2,source_C_scanned_mail/intake_batch_004.pdf,12,native,ocr,42,84,native_only,openai_ocr_fallback,False,True,False,False,False,True,False,False,embedding_similarity=0.8482,,unlabeled,0.8482,False,False,False,False,,False,,False,,False,,False,42,84,42,126,,
3905,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8482,source_D_legacy_export/intake_batch_001.pdf,11,source_D_legacy_export/intake_batch_001.pdf,15,ocr,native,39,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8482,,unlabeled,0.8482,False,False,False,False,,False,,False,,False,,True,39,41,39,80,,
3906,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8481,source_B_email_attachment/intake_batch_001.pdf,1,source_B_email_attachment/intake_batch_006.pdf,9,native,ocr,46,48,native_only,tesseract_usable,False,True,False,True,False,False,False,False,embedding_similarity=0.8481,,unlabeled,0.8481,False,False,False,False,,False,,False,,False,,False,46,48,46,94,,
3907,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8481,source_D_legacy_export/intake_batch_001.pdf,10,source_D_legacy_export/intake_batch_001.pdf,15,ocr,native,39,41,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8481,,unlabeled,0.8481,False,False,False,False,,False,,False,,False,,True,39,41,39,80,,
3908,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.848,source_A_client_upload/intake_batch_004.pdf,11,source_E_manual_rescan/intake_batch_004.pdf,17,native,ocr,37,72,tesseract_weak,openai_ocr_fallback,True,True,True,False,False,True,False,False,embedding_similarity=0.8480,,unlabeled,0.848,False,False,False,False,,False,,False,,False,,False,37,72,37,109,,
3909,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8479,source_C_scanned_mail/intake_batch_002.pdf,4,source_C_scanned_mail/intake_batch_004.pdf,18,ocr,native,37,43,tesseract_usable,native_only,True,False,True,False,False,False,False,False,embedding_similarity=0.8479,,unlabeled,0.8479,False,False,False,False,,False,,False,,False,,False,37,43,37,80,,
3910,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8478,source_B_email_attachment/intake_batch_002.pdf,17,source_C_scanned_mail/intake_batch_004.pdf,5,ocr,ocr,32,35,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8478,,unlabeled,0.8478,False,False,False,False,,False,,False,,False,,False,32,35,32,67,,
3911,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8477,source_B_email_attachment/intake_batch_003.pdf,9,source_C_scanned_mail/intake_batch_003.pdf,6,ocr,ocr,34,36,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8477,,unlabeled,0.8477,False,False,False,False,,False,,False,,False,,False,34,36,34,70,,
3912,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8477,source_C_scanned_mail/intake_batch_002.pdf,9,source_D_legacy_export/intake_batch_003.pdf,9,ocr,ocr,97,95,openai_ocr_fallback,openai_ocr_fallback,True,True,False,False,True,True,False,False,embedding_similarity=0.8477,,unlabeled,0.8477,False,False,False,False,,False,,False,,False,,False,97,95,95,192,,
3913,unlabeled,unlabeled,embedding_similarity_candidate,vector_recall,semantic_recall,possible_duplicate,secondary_review,0.8476,source_C_scanned_mail/intake_batch_001.pdf,14,source_D_legacy_export/intake_batch_001.pdf,10,ocr,ocr,52,39,tesseract_usable,tesseract_usable,True,True,True,True,False,False,False,False,embedding_similarity=0.8476,,unlabeled,0.8476,False,False,False,False,,False,,False,,False,,False,52,39,39,91,,
